Incident Reference,Incident Type,Incident Action,Territorial Water Status,Closest Coastal State,Closest State COW Code,IMO?,Location Description,Day,Month,Year,Hour (24-Hr Format),Latitude GPS,Latitude Direction,Lat Degrees,Lat Minutes,Lat Decimal Degrees,Longitude GPS,Longitude Direction,Long Degrees,Long Minutes,Long Decimal Degrees,Location Precision,Geolocation Source,Vessel Name,Flag,Flag COW Code,Vessel Type,Steaming or Stationary,Number of Assailants,Armed,Weaponry,Violence,Violence Dummy,Type of Stolen Goods,Port Response Received,Ransom Paid,Steaming Recode,Incident_type_recode,Incident_action_recode,Time_Day,Converted Time
2334,Actual,Boarded,Bangladesh,Bangladesh,771,,"Alpha Inner Anchorage, Area 3, Chittagong, Bangladesh (Used coordinates from other incidents)",24,9,2002,1:30,22:10.0,North,22.0000,10.0000,22.1666667,91:46.0,East,91.0000,46.0000,91.7667,2,IMB,Handy Sea,Cambodia,811,6,Unspecified,5,0,Unspecified,0,0,Stores,1,0,-99,1,2,4,1:30:00 AM
2818,Actual,Boarding,Indonesia,Indonesia,850,,Indonesia,3,11,2003,1:15,02:00.5,South,2,0.5,-2.0083333,108:26.2,East,108,26.2,108.4367,1,IMB,Victory,Cambodia,811,6,Steaming,7,1,Knives,,1,1,1,0,1,1,2,4,1:15:00 AM
3709,Attempted,,Sri Lanka,Sri Lanka,780,,"Kanka santhurai Harbour, Jaffna Peninsula, Sri Lanka",21,1,2007,20:25,9:49.3200,North,9.0000,49.3200,9.8220,80:1.9260,East, 80.0000 ,1.9260,80.0321,4,IMB,City of Liverpool,Cambodia,811,6,Steaming,Unspecified,0,Unspecified,0,0,0,1,0,1,0,-99,3,8:25:00 PM
2219,Actual,Boarded,Malaysia,Malaysia,820,,"OPL Anchorage, Singapore Straits ",14,6,2002,11:00,1:13.12,North,1,13.12,1.2201,103:36.18,East,103,36.18,103.6051,2,IMB,Kim Shun,Cambodia,811,8,Anchored,Unspecified,1,Unspecified,4,1,Unspecified,1,0,2,1,2,1,11:00:00 AM
2255,Attempted,,Solomon Is.,Solomon Is.,940,,"Florida Island, Soloman Islands ",9,7,2002,21:30,9:05.56,South,9,5.56,-9.1,160:15.53,East,160,15.53,160.2646,4,IMB,Pegasus III,Canada,20,9,Steaming,Unspecified,0,Unspecified,0,0,None,1,0,1,0,-99,3,9:30:00 PM
2956,Actual,Boarded,Venezuela,Venezuela,101,,"Porlamar, Margarita, Venezuela ",28,3,2004,1:00,10:56.47,North,10,56.47,10.9466,002.66.04,West,63,51,-63.8502,4,IMB,Dream Weaver III,Canada,20,9,Anchored,Unspecified,0,Unspecified,0,0,Motor,1,0,2,1,2,4,1:00:00 AM
3918,Actual,Boarded,Madagascar,Madagascar,580,,"Majunga Harbour, Madagascar",19,10,2007,6:00,15:43,South,15.0000,43.0000,-15.7167,46:19.59,East,46.0000,19.5900,46.3265,2,IMB,Ciel & Mer,Canada,20,9,Anchored,4,1,Knives,1,1,1,1,0,2,1,2,4,6:00:00 AM
4028,Actual,Hijacked,Internationa Waters (Indian Ocean),Somalia,520,,Somalia,20,4,2008,14:52,00:06.24,South,0.0000,6.2400,-0.1040,49:08.56,East,49.0000,8.5600,49.1427,1,IMB,Playa De Bakio,Canary Islands,-99,5,Steaming,Unspecified,1,"Guns, Grenade Launcher",4,1,0,1,1,1,1,1,2,2:52:00 PM
973,Actual,Boarding,Brazil,Brazil,140,,"Rio de Janeiro, Brazil",16,1,1999,,00.01.59,South,22,53.6,-22.8933333,001.79.86,West,43,10,-43.1667,4,IMB,Millenium Condor,Cayman Island,200,2,Steaming,5,1,Guns,,1,0,1,0,1,1,2,-99,
2332,Actual,Boarded,Malaysia,Malaysia,820,,"Sandakan Inner Anchorage, Malaysia",21,9,2002,2:15,5:48.9,North,5.0000,48.9000,5.8150000,118:06.0,East,118.0000,6.0000,118.1000,1,IMB,Tate J,Cayman Islands,-99,2,Anchored,1,0,None,0,0,Unspecified,1,0,2,1,2,4,2:15:00 AM
2404,Attempted,,Indonesia,Indonesia,850,,"Semarang Anchorage, Indonesia",7,12,2002,23:00,6:56.47,South,6.0000,56.4700,-6.9411667,110:25.52,East,110.0000,25.5200,110.4253,2,IMB,Christos,Cayman Islands,-99,2,Anchored,Unspecified,0,None,0,0,None,1,0,2,0,-99,3,11:00:00 PM
2906,Actual,Boarded,Indonesia,Indonesia,850,,"West of Phillip Channel, Singapore Straits",3,2,2004,19:55,1:05.42,North,1.0000,5.4200,1.0903333,103:34.03,East,103.0000,34.0300,103.5672,1,IMB,Pilion,Cayman Islands,-99,2,Steaming,1,0,None,0,0,Unspecified,1,0,1,1,2,3,7:55:00 PM
5570,Actual,Boarded,Indonesia,Indonesia,850,,"Dumai Inner Anchorage, Indonesia",23,1,2012,6:10,01:42.0,North,1.0000,42.0000,1.7000,101:26.0,East,101.0000,26.0000,101.4333,1,IMB,Mid Nature,Cayman Islands,-99,3,Anchored,Unspecified,1,Unspecified,4,1,0,1,0,2,1,2,1,6:10:00 AM
2922,Actual,Boarded,Jamaica,Jamaica,51,,"F Anchorage, Port au Prince, Haiti",23,2,2004,2:30,18:34.2,North,18.0000,34.2000,18.5700000,72:24.2,West,77.0000,24.2000,-77.4033,2,IMB,Transfer,Cayman Islands,-99,4,Anchored,4,1,Machetes,3,1,None,1,0,2,1,2,4,2:30:00 AM
1400,Actual,Boarded,Indonesia,Indonesia,850,,"Anyer, Indonesia",22,5,2000,,6:2.51,South,6,2.51,-6.0418333,105:55.16,East,105,55.16,105.9193,2,IMB,Four Cutter,Cayman Islands,-99,8,Berthed,4,1,Long Knives,3,1,Unspecified,1,0,3,1,2,-99,
3089,Actual,Boarded,Nigeria,Nigeria,475,,"3nm off Fairway Buoy, Lagos Anchorage, Nigeria",2,9,2004,4:45,6:20.0,North,6.0000,20.0000,6.3333333,3:22.0,East,3.0000,22.0000,3.3667,1,IMB,Bela,Cayman Islands,-99,8,Anchored,2,1,Long Knives,4,1,Stores,1,0,2,1,2,4,4:45:00 AM
3542,Attempted,,Colombia,Colombia,100,,"Mamonal Roads, Colombia (Located coordinates)",18,4,2006,Unknown,10:19.0,North,10.0000,19.0000,10.3167,75:31.0,West,75.0000,31.0000,-75.5167,2,IMB,Margara,Cayman Islands,-99,8,Anchored,1,0,None,0,0,0,1,0,2,0,-99,-99,Unknown
4118,Actual,Boarded,France,France,220,,"Golfe De Porto Novo, Corsica, France (Island of Corsica is French Island, or protectorate, not on mainland coast)",24,8,2008,23:40,41:30.3,North,41.0000,30.3000,41.5050,9:16.0,East,9.0000,16.0000,9.2667,1,IMB,Name Withheld,Cayman Islands,-99,9,Anchored,4,1,Unspecified,3,1,0,1,0,2,1,2,3,11:40:00 PM
2603,Attempted,,Malaysia,Malaysia,820,,Malacca Straits,8,5,2003,6:05,00.07.99,North,1,55,1.9166667,004.26.39,East,102,20,102.3333,1,IMB,Pilion ,Cayman Islands,200,2,Steaming,7,0,Unspecified,,0,0,1,0,1,0,-99,1,6:05:00 AM
3401,Actual,Boarding,Bangladesh,Bangladesh,771,,"Chittagong Anchorage, Bangladesh",2,10,2005,4:15,22:13,North,22.0000,13.0000,22.2167,91:47.59,East,91.0000,47.5900,91.7932,2,IMB,Thomas C,Cayman Islands,200,2,Anchored,Unspecified,0,Unspecified,0,0,1,1,0,2,1,2,4,4:15:00 AM
3864,Attempted,,Internationa Waters (Indian Ocean),Seychelles,591,,Somalia,7,8,2007,12:00,1:24,South,1.0000,24.0000,-1.4000,50:45,East,50.0000,45.0000,50.7500,1,IMB,Med Carrara,Cayman Islands,200,2,Steaming,Unspecified,0,Unspecified,0,0,0,1,0,1,0,-99,1,12:00:00 PM
6003,Actual,Boarded,Cote d'Ivoire,Cote d'Ivoire,437,1,"Abidjan Anchorage, Ivory Coast",31,7,2013,23:00,05:13,North,5.0000,13.0000,5.2167,004:03,West,4.0000,3.0000,-4.0500,1,IMB,Athos,Cayman Islands,200,2,Anchored,Unspecified,0,Unspecified,0,0,0,1,0,2,1,2,3,11:00:00 PM
5350,Attempted,,Internationa Waters (Arabian Sea),Yemen,679,,"Around 405NM East of Socotra Island, Yemen. Off Somalia",11,6,2011,3:28,12:18,North,12.0000,18.0000,12.3000,061:29.4,East,61.0000,29.4000,61.4900,1,IMB,Stolt Achievement,Cayman Islands,200,3,Steaming,4,1,Unspecified,0,0,0,1,0,1,0,-99,4,3:28:00 AM
6049,Actual,Boarded,Indonesia,Indonesia,850,,"Dumai Inner Anchorage, Indonesia",22,10,2013,3:30,01:42.8,North,1.0000,42.8000,1.7133,101:26.4,East,101.0000,26.4000,101.4400,1,IMB,Stolt Gulf Mishref,Cayman Islands,200,3,Anchored,4,1,Long knives,0,0,1,1,0,2,1,2,4,3:30:00 AM
3198,Actual,Boarding,Haiti,Haiti,41,,"Berth No. 2, Rio Haina Port, Dominican Republic",19,1,2005,1:35,18:25,North,18.0000,25.0000,18.4167,70:00,West,70.0000,0.0000,-70.0000,2,IMB,Asphalt Victory,Cayman Islands,200,8,Berthed,2,1,Knives,0,0,1,1,0,3,1,2,4,1:35:00 AM
3210,Actual,Boarding,Indonesia,Indonesia,850,,"Balikpapan Anchorage, Indonesia",6,2,2005,19:36,1:21.6,South,1.0000,21.6000,-1.3600,116:58.3,East,116.0000,58.3000,116.9717,1,IMB,Four Schooner,Cayman Islands,200,8,Anchored,Unspecified,0,Unspecified,0,0,1,1,0,2,1,2,3,7:36:00 PM
4339,Attempted,,Seychelles,Seychelles,591,,"About 490NM SE of Mogadishu, Somalia",22,3,2009,13:07,02:46,South,2.0000,46.0000,-2.7667,052:11.16,East,52.0000,11.1600,52.1860,1,IMB,Jasmine Ace,Cayman Islands,200,10,Steaming,Unspecified,1,Guns and RPG,1,1,1,1,0,1,0,-99,2,1:07:00 PM
3081,Actual,Boarded,Brazil,Brazil,140,,"Rio Grande Anchorage, Brazil",25,8,2004,3:45,32:11.0,South,32.0000,11.0000,-32.1833333,51:58.0,West,51.0000,58.0000,-51.9667,1,IMB,Mapocho,Chile,155,4,Anchored,10,0,Unspecified,0,0,Unspecified,0,0,2,1,2,4,3:45:00 AM
3147,Attempted,,Brazil,Brazil,140,,"Rio Grande Anchorage, Brazil",22,11,2004,0:55,32:13.6,South,32.0000,13.6000,-32.2266667,51:28.2,West,51.0000,28.2000,-51.4700,1,IMB,Mapocho,Chile,155,4,Anchored,Unspecified,0,Unspecified,0,0,None,1,0,2,0,-99,4,12:55:00 AM
6097,Actual,Boarded,Brazil,Brazil,140,,"Santos Anchorage Area No. 4, Brazil",22,12,2013,2:06,24:07,South,24.0000,7.0000,-24.1167,046:19,West,46.0000,19.0000,-46.3167,1,IMB,Mapocho,Chile,155,4,Anchored,3,1,Unspecified,1,1,1,1,0,2,1,2,4,2:06:00 AM
436,Actual,Boarded,Peru (Peruvian point of view),Peru (Peruvian point of view),135,,"Callao Anchorage, Peru",8,5,1996,2:20,12.07.7,South,12.0000,7.7000,-12.1283333,77:12.3,West,77.0000,12.3000,-77.2050,2,IMB,Isla Bartolome,Chile,155,6,Anchored,4,0,Unspecified,0,0,Mooring Ropes,1,0,2,1,2,4,2:20:00 AM
2251,Actual,Boarded,Peru (Peruvian point of view),Peru (Peruvian point of view),135,,"Callao Port, Peru (Located port coordinates)",7,7,2002,1:15,12:2.43,South,12.0000,2.4300,-12.0405000,77:8.48,West,77.0000,8.4800,-77.1413,2,IMB,Pacific Rider,Chile,155,6,Berthed,Unspecified,1,Guns,3,1,Cash,1,0,3,1,2,4,1:15:00 AM
1680,Actual,Boarded,India,India,750,,India,22,11,2000,,8:49.0,North,8,49.00,8.8166667,76:13.0,East,76,13.00,76.2167,1,IMB,Hang Tuo 2001,China,710,1,Steaming,Unspecified,0,Unspecified,0,0,Engine Spares,1,0,1,1,2,-99,
5840,Actual,Boarded,Indonesia,Indonesia,850,1,Singapore Straits,8,1,2013,17:10,01:11.5,North,1.0000,11.5000,1.1917,103:37.8,East,103.0000,37.8000,103.6300,1,IMB,De Hui & Haiyangshiyou 229,China,710,1,Steaming,6,1,Knives,1,1,1,1,0,1,1,2,2,5:10:00 PM
839,Actual,Boarded,Egypt,Egypt,651,,"Suez Canal, Egypt (Coded as Port of Suez)",8,5,1998,,29:49.0,North,29.0000,49.0000,29.8166667,32:33.0,East,32.0000,33.0000,32.5500,4,IMB,Ba Da Ling,China,710,2,Anchored,1,0,None,0,0,None,1,0,2,1,2,-99,
3248,Attempted,,Malaysia,Malaysia,820,,Singapore Straits,8,4,2005,3:45,1:16,North,1.0000,16.0000,1.2667,104:10,East,104.0000,10.0000,104.1667,1,IMB,,China,710,2,Steaming,Unspecified,0,Unspecified,0,0,0,1,0,1,0,-99,4,3:45:00 AM
4148,Attempted,Fired Upon,Yemen,Yemen,679,,Gulf of Aden,14,9,2008,14:35,13:38.52,North,13.0000,38.5200,13.6420,48:59.0,East,48.0000,59.0000,48.9833,1,IMB,Shou Change Hai,China,710,2,Steaming,6,1,Guns,4,1,0,0,0,1,0,3,2,2:35:00 PM
4212,Attempted,Fired Upon,Yemen,Yemen,679,,Gulf of Aden,13,11,2008,6:30,13:28.0,North,13.0000,28.0000,13.4667,49:21.5,East,49.0000,21.5000,49.3583,1,IMB,Tai Bai Hai,China,710,2,Steaming,6,1,"Guns, RPGs",4,1,0,1,0,1,0,3,1,6:30:00 AM
4230,Attempted,,Yemen,Yemen,679,,Gulf of Aden,29,11,2008,5:20,12:20.0,North,12.0000,20.0000,12.3333,44:11.0,East,44.0000,11.0000,44.1833,1,IMB,Tai Shun Hai,China,710,2,Steaming,10,1,"Guns, RPGs",3,1,0,1,0,1,0,-99,4,5:20:00 AM
4313,Attempted,,Yemen,Yemen,679,,Gulf of Aden,25,2,2009,10:30,13:08.4,North,13.0000,8.4000,13.1400,049:09.5,East,49.0000,9.5000,49.1583,1,IMB,Yan Dang Hai,China,710,2,Steaming,4,1,Rocket launcher,1,1,1,1,0,1,0,-99,1,10:30:00 AM
4579,Actual,Hijacked,Internationa Waters (Indian Ocean),Seychelles,591,,Off Somalia,19,10,2009,8:15,01:53,South,1.0000,53.0000,-1.8833,060:05,East,60.0000,5.0000,60.0833,1,IMB,De Xin Hai,China,710,2,Steaming,Unspecified,0,Unspecified,0,0,0,1,1,1,1,1,1,8:15:00 AM
5041,Actual,Boarded,Oman,Oman,698,,"Off Oman, off Somalia",20,11,2010,8:24,20:30.0,North,20.0000,30.0000,20.5000,60:01.0,East,60.0000,1.0000,60.0167,1,IMB,Tai An Kou,China,710,2,Steaming,Unspecified,1,Guns,4,1,0,1,0,1,1,2,1,8:24:00 AM
5159,Attempted,,Maldives,Maldives,781,,"Around 230NM SW of Minicoy Island, India. Off Somalia",1,2,2011,11:57,06:44,North,6.0000,44.0000,6.7333,069:24,East,69.0000,24.0000,69.4000,1,IMB,Jia Ning Shan,China,710,2,Steaming,Unspecified,1,Guns,1,1,0,1,0,1,0,-99,1,11:57:00 AM
5348,Attempted,,Eritrea,Eritrea,531,,"Around 30NM North of Assab, Eritrea. Red Sea",10,6,2011,11:35,13:29,North,13.0000,29.0000,13.4833,042:37,East,42.0000,37.0000,42.6167,1,IMB,Tai Shun Hai,China,710,2,Steaming,6,1,Unspecified,1,1,0,1,0,1,0,-99,1,11:35:00 AM
5842,Actual,Boarded,Indonesia,Indonesia,850,1,"Balikpapan Anchorage, Indonesia",12,1,2013,1:05,01:11.1,South,1.0000,11.1000,-1.1850,116:46.7,East,116.0000,46.7000,116.7783,1,IMB,Hua Heng 167,China,710,2,Anchored,2,1,Long knives,0,0,0,1,0,2,1,2,4,1:05:00 AM
2342,Actual,Boarded,Brazil,Brazil,140,,"Santa, Macapa, Brazil",3,10,2002,Morning Hours,0:1.56,North,0.0000,1.5600,0.0260000,51:2.53,West,51.0000,2.5300,-51.0422,2,IMB,Bene,China,710,3,Berthed,Unspecified,0,Unspecified,0,0,"Property, Stores",1,0,3,1,2,1,Morning Hours
3175,Actual,Boarded,Nigeria,Nigeria,475,,"Lagos Anchorage, Nigeria (Used coordinates from other incidents)",15,12,2004,2:10,6:18.0,North,6.0000,18.0000,6.3000000,3:19.0,East,3.0000,19.0000,3.3167,2,IMB,Zhong Hua 6,China,710,3,Anchored,Unspecified,0,Unspecified,0,0,Stores,0,0,2,1,2,4,2:10:00 AM
729,Actual,Boarding,Philippines,Philippines,840,,"Manila Breakwater, Philippines",18,10,1997,,14:35.59,North,14,35.59,14.5931667,005.04.17,East,121,0,121.0000,4,IMB,Yi He,China,710,4,Steaming,4,1,Unspecified,,1,1,1,0,1,1,2,-99,
862,Actual,Boarded,Venezuela,Venezuela,101,,"Guanta, Venezuela",26,6,1998,,10:14.57,North,10.0000,14.5700,10.2428333,64:35.40,West,64.0000,35.4000,-64.5900,2,IMB,Sea Explorer II,China,710,4,Berthed,2,1,Knives,3,1,Cargo,1,0,3,1,2,-99,
1574,Actual,Hijacked,Indonesia,Indonesia,850,,Indonesia,25,9,2000,,1:17.0,North,1,17.00,1.2833333,104:57.8,East,104,57.80,104.9633,1,IMB,Ziangwan,China,710,4,Steaming,6,1,Long Knives,3,1,"Cash, Personal Belongings",1,0,1,1,1,-99,
1752,Actual,Boarding,Malaysia,Malaysia,820,,Singapore Straits,23,1,2001,2:10,01:15.9,North,1,15.9,1.265,103:24.1,East,103,24.1,103.4017,1,IMB,Song He,China,710,4,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,1,2,4,2:10:00 AM
2516,Actual,Boarding,Sri Lanka,Sri Lanka,780,,"16 miles off Chundikulam, Sri Lanka",20,3,2003,,,,,,9.4885,,,81,,80.8136,3,IMB,Ufuan-U 225,China,710,5,Steaming,Unspecified,1,Rocket propelled grenades,,1,0,1,0,1,1,2,-99,
3548,Actual,Boarded,Spratly Islands,Spratly Islands,816,,"Off Spratly Islands, South China Sea",26,4,2006,2:10,10:10.8780,North,10.0000,10.8780,10.1813,114:21.9000,East, 114.0000 ,21.9000,114.3650,4,IMB,Jinghai 03012,China,710,5,Steaming,13,1,Guns,5,1,0,1,0,1,1,2,4,2:10:00 AM
3772,Actual,Boarded,Spratly Islands,Spratly Islands,816,,"Spratly Islands, South Cina Sea",26,4,2007,2:40,10:10.8780,North,10.0000,10.8780,10.1813,114:21.9060,East, 114.0000 ,21.9060,114.3651,4,IMB,Qionghai 08099,China,710,5,Steaming,Unspecified,1,Unspecified,0,0,1,1,0,1,1,2,4,2:40:00 AM
3852,Attempted,,Indonesia,Indonesia,850,,"40NM West of Anambas Islands, South China Sea",26,7,2007,23:50,3:5.9880,North,3.0000,5.9880,3.0998,105:0.0240,East, 105.0000 ,0.0240,105.0004,3,IMB,Huyu 908,China,710,5,Steaming,5,1,Guns,1,1,0,1,0,1,0,-99,3,11:50:00 PM
4216,Actual,Hijacked,Somalia,Somalia,520,,Off Southern Somalia,14,11,2008,Early Hours,0:25.0020,North,0.0000,25.0020,0.4167,44:36.9300,East, 44.0000 ,36.9300,44.6155,4,IMB,Tianyu No.8,China,710,5,Steaming,Unspecified,1,Unspecified,1,1,0,1,0,1,1,1,4,Early Hours
778,Actual,Boarded,Guinea,Guinea,438,,"Conakry, Guinea",28,1,1998,,9:30.59,North,9.0000,30.5900,9.5098333,13:42.56,West,13.0000,42.5600,-13.7093,2,IMB,Fu Yang Shan,China,710,6,Anchored,17,1,Guns,4,1,Cash,1,0,2,1,2,-99,
793,Actual,Hijacked,China,China,710,,"Fujan Coast, China ",22,2,1998,,26:03.14,North,26,3.14,26.0540000,119:36.44,East,119,36.44,119.6124,4,IMB,NA,China,710,6,Steaming,Unspecified,1,Unspecified,4,1,Unspecified,1,0,1,1,1,-99,
795,Actual,Boarded,Indonesia,Indonesia,850,,"Jakarta, Indonesia",3,3,1998,,6:02.03,South,6.0000,2.0300,-6.0338333,106:53.20,East,106.0000,53.2000,106.8867,2,IMB,Xin Hua No.8,China,710,6,Anchored,4,1,Long Knives,4,1,Engine Spares,1,0,2,1,2,-99,
798,Actual,Boarded,Bangladesh,Bangladesh,771,,"Chittagong, Bangladesh",9,3,1998,,22:14.3,North,22.0000,14.3000,22.2383333,91:49.6,East,91.0000,49.6000,91.8267,2,IMB,Jan No.51,China,710,6,Anchored,Unspecified,0,Unspecified,0,0,Stores,1,0,2,1,2,-99,
800,Actual,Boarded,Tanzania,Tanzania,510,,"Dar Es Salaam, Tanzania",12,3,1998,,6:49.59,South,6.0000,49.5900,-6.8265000,39:16.59,East,39.0000,16.5900,39.2765,2,IMB,Jan No.35,China,710,6,Anchored,4,0,None,0,0,None,1,0,2,1,2,-99,
807,Actual,Boarded,Indonesia,Indonesia,850,,"Jakarta, Indonesia",26,3,1998,,6:02.03,South,6.0000,2.0300,-6.0338333,106:53.20,East,106.0000,53.2000,106.8867,2,IMB,Zhen No.14,China,710,6,Anchored,4,1,Long Knives,4,1,Engine Spares,1,0,2,1,2,-99,
832,Actual,Boarded,Kenya,Kenya,501,,"Mombasa, Kenya",30,4,1998,,4:02.9,South,4.0000,2.9000,-4.0483333,39:38.7,East,39.0000,38.7000,39.6450,2,IMB,Yin Chuan,China,710,6,Anchored,7,0,Unspecified,2,1,Unspecified,1,0,2,1,2,-99,
834,Actual,Boarded,Kenya,Kenya,501,,"Mombasa, Kenya",5,5,1998,,4:02.9,South,4.0000,2.9000,-4.0483333,39:38.7,East,39.0000,38.7000,39.6450,2,IMB,Yin Chuan,China,710,6,Anchored,10,1,Long Knives,4,1,Unspecified,1,0,2,1,2,-99,
852,Actual,Boarded,Indonesia,Indonesia,850,,"Jakarta, Indonesia",1,6,1998,,6:02.03,South,6.0000,2.0300,-6.0338333,106:53.20,East,106.0000,53.2000,106.8867,2,IMB,Ping Shan,China,710,6,Anchored,5,1,Unspecified,3,1,Engine Spares,1,0,2,1,2,-99,
916,Attempted,Fired Upon,Philippines,Philippines,840,,"Luzon, Philippines",5,11,1998,,14:31.27,North,14.0000,31.2700,14.5211667,120:56.57,East,120.0000,56.5700,120.9428,2,IMB,Chang Ni,China,710,6,Steaming,Unspecified,1,Guns,4,1,None,1,0,1,0,3,-99,
1150,Attempted,,Sri Lanka,Sri Lanka,780,,"50NM of Mullattivu, Sri Lanka",25,9,1999,,,,,,9.2745,,,82,,81.6387,3,IMB,Yu Jia,China,710,6,Steaming,Unspecified,1,Grenades,,1,0,1,0,1,0,-99,-99,
1285,Actual,Boarded,Indonesia,Indonesia,850,,"Dumai, Indonesia",26,1,2000,,1:41.13,North,1,41.13,1.6855000,101:27.28,East,101,27.28,101.4547,2,IMB,Ding An,China,710,6,Berthed,Unspecified,1,Unspecified,4,1,Unspecified,1,0,3,1,2,-99,
1564,Attempted,,Malaysia,Malaysia,820,,Malacca Straits,21,9,2000,,1:46.0,North,1,46.00,1.7666667,102:30.0,East,102,30.00,102.5000,1,IMB,Zi Yun Shan,China,710,6,Steaming,Unspecified,0,Unspecified,0,0,None,1,0,1,0,-99,-99,
2009,Attempted,,Vietnam,Vietnam,816,,South China Sea,6,11,2001,15:48,00.47.99,North,11,31,11.5166667,004.61.25,East,111,41,111.6833,1,IMB,Sha He Kou,China,710,6,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,2,3:48:00 PM
2671,Actual,Boarding,Indonesia,Indonesia,850,,"Vicinity of Bintan Island, Indonesia",30,6,2003,2:10,00.02.85,North,0,41,0.6833333,105:12.5,East,105,12.5,105.2083,1,IMB,Lerong,China,710,6,Steaming,8,1,Guns and Knives,,1,1,1,0,1,1,2,4,2:10:00 AM
2980,Attempted,,Indonesia,Indonesia,850,,Malacca Straits,20,4,2004,17:20,2:06.0,North,2.0000,6.0000,2.1000000,101:57.5,East,101.0000,57.5000,101.9583,1,IMB,Yue You 602,China,710,6,Steaming,10,0,Unspecified,0,0,None,1,0,1,0,-99,2,5:20:00 PM
4144,Attempted,Fired Upon,Yemen,Yemen,679,,Gulf of Aden,12,9,2008,15:13,13:24.0,North,13.0000,24.0000,13.4000,48:20.0,East,48.0000,20.0000,48.3333,1,IMB,Le Tong,China,710,6,Steaming,8,1,Guns,4,1,0,1,0,1,0,3,2,3:13:00 PM
4944,Actual,Boarded,Nigeria,Nigeria,475,,"Berth No. 9, Apapa Port, Lagos, Nigeria",22,9,2010,22:00,6:26.5,North,6.0000,26.5000,6.4417,3:23.2,East,3.0000,23.2000,3.3867,1,IMB,Fen Shun Shan,China,710,6,Berthed,4,1,"Gun, Knives, Sticks",4,1,0,1,0,3,1,2,3,10:00:00 PM
5037,Attempted,Fired Upon,Internationa Waters (Arabian Sea),India,750,,"(Indian Ocean), Off Somalia",18,11,2010,12:50,12:25.0,North,12.0000,25.0000,12.4167,66:33.0,East,66.0000,33.0000,66.5500,1,IMB,Le Cong,China,710,6,Steaming,Unspecified,1,"Guns, RPG",4,1,0,1,0,1,0,3,2,12:50:00 PM
5128,Attempted,,Yemen,Yemen,679,,"Off Socotra Island, Yemen. Off Somalia",14,1,2011,5:30,13:53,North,13.0000,53.0000,13.8833,056:30,East,56.0000,30.0000,56.5000,1,IMB,Le Li,China,710,6,Steaming,Unspecified,1,Guns,0,0,0,1,0,1,0,-99,4,5:30:00 AM
5451,Attempted,,Kenya,Kenya,501,,"Around 85NM East of Mombasa, Kenya. Off Somalia",17,9,2011,10:35,03:54.6,South,3.0000,54.6000,-3.9100,041:04.7,East,41.0000,4.7000,41.0783,1,IMB,An Ning Jiang,China,710,6,Steaming,6,1,Unspecified,1,1,0,1,0,1,0,-99,1,10:35:00 AM
4834,Actual,Boarded,Indonesia,Indonesia,850,,"9nm NW of Pulau Mangkai, Indonesia, South China Sea",13,6,2010,15:35,3:13.5,North,3.0000,13.5000,3.2250,105:29.4,East,105.0000,29.4000,105.4900,1,IMB,Ai Ding Hu,China,710,8,Steaming,6,1,Knives,3,1,0,1,0,1,1,2,2,3:35:00 PM
1197,Attempted,,Malaysia,Malaysia,820,,Malacca Straits,9,11,1999,,02:02.82,North,2,2.82,2.047,103:03.29,East,102,3.29,102.0548,1,IMB,Binhai 252,China,710,10,Steaming,Unspecified,0,Unspecified,,0,0,1,0,1,0,-99,-99,
6192,Attempted,,Nigeria,Nigeria,475,1,"Calabar River, Nigeria",2,6,2014,17:40,04.49.00,North,4.0000,49.0000,4.8167,008.18.00,East,8.0000,18.0000,8.3000,1,IMB,Luhai,China,710,2,Anchored,Unspecified,1,Unspecified,4,1,None,1,0,2,0,-99,2,17:40
2626,Actual,Boarding,Haiti,Haiti,41,,"South Pier - National Port Authority, Port Au Prince, Haiti",26,5,2003,,00.77.29,North,18,33,18.55,72:20.59,West,72,20.59,-72.3432,2,IMB,Santana,Colombia,100,3,Berthed,Unspecified,0,Unspecified,,0,1,1,0,3,1,2,-99,
5009,Actual,Hijacked,Internationa Waters (Indian Ocean),Tanzania,510,,"Off Mombasa, Kenya, off Somalia",3,11,2010,Unknown,5:15.0,South,5.0000,15.0000,-5.2500,43:39.0,East,43.0000,39.0000,43.6500,1,IMB,Aly Zoulfecar,Comoros,581,-99,Steaming,Unspecified,1,Unknown,4,1,0,1,0,1,1,1,-99,Unknown
5213,Attempted,,Somalia,Somalia,520,,"Around 500NM NE of Mogadishu, Somalia",6,3,2011,5:40,07:24.4,North,7.0000,24.4000,7.4067,051:50.2,East,51.0000,50.2000,51.8367,1,IMB,KMC Rhino,Comoros,581,1,Steaming,4,1,Guns,1,1,0,1,0,1,0,-99,4,5:40:00 AM
2008,Attempted,,Somalia,Somalia,520,,"Port Kismayu, Somalia",5,11,2001,10:55,0:22.59,South,0,22.59,-0.3765,42:32.59,East,42,32.59,42.5432,2,IMB,Zahra,Comoros,581,6,Berthed,Unspecified,1,Machine guns,,1,0,1,0,3,0,-99,1,10:55:00 AM
